KODJAZ,AKRCIS,KODCIS,CHODNOTA,ZKRTEXT,TEXT,ADMPLOD,ADMNEPO,MIN_TUPY,MAX_TUPY,MIN_OSTRY,MAX_OSTRY,EXPORT_DWH
CS,INTERVAL,7700,442000642200000,<20 000; 22 000),20 000 až 22 000 (více nebo rovno 20 000 a méně než 22 000),1900-01-01,9999-09-09,NA,22000,20000,NA,NA
CS,INTERVAL,7700,442000645000000,<20 000; 50 000),20 000 až 50 000 (více nebo rovno 20 000 a méně než 50 000),1900-01-01,9999-09-09,NA,50000,20000,NA,NA
CS,INTERVAL,7700,442000799999000,<20 000; N),Od 20 000 (více nebo rovno 20 000),1900-01-01,9999-09-09,NA,99999999999999999999,20000,NA,NA
CS,INTERVAL,7700,442200642400000,<22 000; 24 000),22 000 až 24 000 (více nebo rovno 22 000 a méně než 24 000),1900-01-01,9999-09-09,NA,24000,22000,NA,NA
CS,INTERVAL,7700,442400642600000,<24 000; 26 000),24 000 až 26 000 (více nebo rovno 24 000 a méně než 26 000),1900-01-01,9999-09-09,NA,26000,24000,NA,NA
CS,INTERVAL,7700,442500645000000,<25 000; 50 000),25 000 až 50 000 (více nebo rovno 25 000 a méně než 50 000),1900-01-01,9999-09-09,NA,50000,25000,NA,NA
CS,INTERVAL,7700,442600642900000,<26 000; 29 000),26 000 až 29 000 (více nebo rovno 26 000 a méně než 29 000),1900-01-01,9999-09-09,NA,29000,26000,NA,NA
CS,INTERVAL,7700,442900643100000,<29 000; 31 000),29 000 až 31 000 (více nebo rovno 29 000 a méně než 31 000),1900-01-01,9999-09-09,NA,31000,29000,NA,NA
CS,INTERVAL,7700,443100643300000,<31 000; 33 000),31 000 až 33 000 (více nebo rovno 31 000 a méně než 33 000),1900-01-01,9999-09-09,NA,33000,31000,NA,NA
CS,INTERVAL,7700,443300643500000,<33 000; 35 000),33 000 až 35 000 (více nebo rovno 33 000 a méně než 35 000),1900-01-01,9999-09-09,NA,35000,33000,NA,NA
CS,INTERVAL,7700,443500644000000,<35 000; 40 000),35 000 až 40 000 (více nebo rovno 35 000 a méně než 40 000),1900-01-01,9999-09-09,NA,40000,35000,NA,NA
CS,INTERVAL,7700,444000644500000,<40 000; 45 000),40 000 až 45 000 (více nebo rovno 40 000 a méně než 45 000),1900-01-01,9999-09-09,NA,45000,40000,NA,NA
CS,INTERVAL,7700,444500645200000,<45 000; 52 000),45 000 až 52 000 (více nebo rovno 45 000 a méně než 52 000),1900-01-01,9999-09-09,NA,52000,45000,NA,NA
CS,INTERVAL,7700,445000651000000,<50 000; 100 000),50 000 až 100 000 (více nebo rovno 50 000 a méně než 100 000),1900-01-01,9999-09-09,NA,100000,50000,NA,NA
CS,INTERVAL,7700,445000799999000,<50 000; N),Od 50 000 (více nebo rovno 50 000),1900-01-01,9999-09-09,NA,99999999999999999999,50000,NA,NA
CS,INTERVAL,7700,445200645600000,<52 000; 56 000),52 000 až 56 000 (více nebo rovno 52 000 a méně než 56 000),1900-01-01,9999-09-09,NA,56000,52000,NA,NA
CS,INTERVAL,7700,445600799999000,<56 000; N),Od 56 000 (více nebo rovno 56 000),1900-01-01,9999-09-09,NA,99999999999999999999,56000,NA,NA
CS,INTERVAL,7700,451000652500000,<100 000; 250 000),100 000 až 250 000 (více nebo rovno 100 000 a méně než 250 000),1900-01-01,9999-09-09,NA,250000,100000,NA,NA
CS,INTERVAL,7700,451000655000000,<100 000; 500 000),100 000 až 500 000 (více nebo rovno 100 000 a méně než 500 000),1900-01-01,9999-09-09,NA,500000,100000,NA,NA
CS,INTERVAL,7700,451000799999000,<100 000; N),Od 100 000 (více nebo rovno 100 000),1900-01-01,9999-09-09,NA,99999999999999999999,100000,NA,NA
CS,INTERVAL,7700,452000655000000,<200 000; 500 000),200 000 až 500 000 (více nebo rovno 200 000 a méně než 500 000),1900-01-01,9999-09-09,NA,500000,200000,NA,NA
CS,INTERVAL,7700,452500655000000,<250 000; 500 000),250 000 až 500 000 (více nebo rovno 250 000 a méně než 500 000),1900-01-01,9999-09-09,NA,500000,250000,NA,NA
CS,INTERVAL,7700,455000657500000,<500 000; 750 000),500 000 až 750 000 (více nebo rovno 500 000 a méně než 750 000),1900-01-01,9999-09-09,NA,750000,500000,NA,NA
CS,INTERVAL,7700,455000661000000,<500 000; 1 000 000),500 000 až 1 000 000 (více nebo rovno 500 000 a méně než 1 000 000),1900-01-01,9999-09-09,NA,1000000,500000,NA,NA
CS,INTERVAL,7700,457500661000000,<750 000; 1 000 000),750 000 až 1 000 000 (více nebo rovno 750 000 a méně než 1 000 000),1900-01-01,9999-09-09,NA,1000000,750000,NA,NA
CS,INTERVAL,7700,461000661500000,<1 000 000; 1 500 000),1 000 000 až 1 500 000 (více nebo rovno 1 000 000 a méně než 1 500 000),1900-01-01,9999-09-09,NA,1500000,1000000,NA,NA
CS,INTERVAL,7700,461000662000000,<1 000 000; 2 000 000),1 000 000 až 2 000 000 (více nebo rovno 1 000 000 a méně než 2 000 000),1900-01-01,9999-09-09,NA,2000000,1000000,NA,NA
CS,INTERVAL,7700,461000663000000,<1 000 000; 3 000 000),1 000 000 až 3 000 000 (více nebo rovno 1 000 000 a méně než 3 000 000),1900-01-01,9999-09-09,NA,3000000,1000000,NA,NA
CS,INTERVAL,7700,461000665000000,<1 000 000; 5 000 000),1 000 000 až 5 000 000 (více nebo rovno 1 000 000 a méně než 5 000 000),1900-01-01,9999-09-09,NA,5000000,1000000,NA,NA
CS,INTERVAL,7700,461500663000000,<1 500 000; 3 000 000),1 500 000 až 3 000 000 (více nebo rovno 1 500 000 a méně než 3 000 000),1900-01-01,9999-09-09,NA,3000000,1500000,NA,NA
CS,INTERVAL,7700,462000663000000,<2 000 000; 3 000 000),2 000 000 až 3 000 000 (více nebo rovno 2 000 000 a méně než 3 000 000),1900-01-01,9999-09-09,NA,3000000,2000000,NA,NA
CS,INTERVAL,7700,462000665000000,<2 000 000; 5 000 000),2 000 000 až 5 000 000 (více nebo rovno 2 000 000 a méně než 5 000 000),1900-01-01,9999-09-09,NA,5000000,2000000,NA,NA
CS,INTERVAL,7700,463000664000000,<3 000 000; 4 000 000),3 000 000 až 4 000 000 (více nebo rovno 3 000 000 a méně než 4 000 000),1900-01-01,9999-09-09,NA,4000000,3000000,NA,NA
CS,INTERVAL,7700,463000665000000,<3 000 000; 5 000 000),3 000 000 až 5 000 000 (více nebo rovno 3 000 000 a méně než 5 000 000),1900-01-01,9999-09-09,NA,5000000,3000000,NA,NA
CS,INTERVAL,7700,463000799999000,<3 000 000; N),Od 3 000 000 (více nebo rovno 3 000 000),1900-01-01,9999-09-09,NA,99999999999999999999,3000000,NA,NA
CS,INTERVAL,7700,464000665000000,<4 000 000; 5 000 000),4 000 000 až 5 000 000 (více nebo rovno 4 000 000 a méně než 5 000 000),1900-01-01,9999-09-09,NA,5000000,4000000,NA,NA
CS,INTERVAL,7700,464000671000000,<4 000 000; 10 000 000),4 000 000 až 10 000 000 (více nebo rovno 4 000 000 a méně než 10 000 000),1900-01-01,9999-09-09,NA,10000000,4000000,NA,NA
CS,INTERVAL,7700,465000666000000,<5 000 000; 6 000 000),5 000 000 až 6 000 000 (více nebo rovno 5 000 000 a méně než 6 000 000),1900-01-01,9999-09-09,NA,6000000,5000000,NA,NA
CS,INTERVAL,7700,465000671000000,<5 000 000; 10 000 000),5 000 000 až 10 000 000 (více nebo rovno 5 000 000 a méně než 10 000 000),1900-01-01,9999-09-09,NA,10000000,5000000,NA,NA
CS,INTERVAL,7700,466000668000000,<6 000 000; 8 000 000),6 000 000 až 8 000 000 (více nebo rovno 6 000 000 a méně než 8 000 000),1900-01-01,9999-09-09,NA,8000000,6000000,NA,NA
CS,INTERVAL,7700,468000671000000,<8 000 000; 10 000 000),8 000 000 až 10 000 000 (více nebo rovno 8 000 000 a méně než 10 000 000),1900-01-01,9999-09-09,NA,10000000,8000000,NA,NA
CS,INTERVAL,7700,471000672000000,<10 000 000; 20 000 000),10 000 000 až 20 000 000 (více nebo rovno 10 000 000 a méně než 20 000 000),1900-01-01,9999-09-09,NA,20000000,10000000,NA,NA
CS,INTERVAL,7700,471000673000000,<10 000 000; 30 000 000),10 000 000 až 30 000 000 (více nebo rovno 10 000 000 a méně než 30 000 000),1900-01-01,9999-09-09,NA,30000000,10000000,NA,NA
CS,INTERVAL,7700,471000675000000,<10 000 000; 50 000 000),10 000 000 až 50 000 000 (více nebo rovno 10 000 000 a méně než 50 000 000),1900-01-01,9999-09-09,NA,50000000,10000000,NA,NA
CS,INTERVAL,7700,472000673000000,<20 000 000; 30 000 000),20 000 000 až 30 000 000 (více nebo rovno 20 000 000 a méně než 30 000 000),1900-01-01,9999-09-09,NA,30000000,20000000,NA,NA
CS,INTERVAL,7700,472000675000000,<20 000 000; 50 000 000),20 000 000 až 50 000 000 (více nebo rovno 20 000 000 a méně než 50 000 000),1900-01-01,9999-09-09,NA,50000000,20000000,NA,NA
CS,INTERVAL,7700,473000674000000,<30 000 000; 40 000 000),30 000 000 až 40 000 000 (více nebo rovno 30 000 000 a méně než 40 000 000),1900-01-01,9999-09-09,NA,40000000,30000000,NA,NA
CS,INTERVAL,7700,473000675000000,<30 000 000; 50 000 000),30 000 000 až 50 000 000 (více nebo rovno 30 000 000 a méně než 50 000 000),1900-01-01,9999-09-09,NA,50000000,30000000,NA,NA
CS,INTERVAL,7700,473000676000000,<30 000 000; 60 000 000),30 000 000 až 60 000 000 (více nebo rovno 30 000 000 a méně než 60 000 000),1900-01-01,9999-09-09,NA,60000000,30000000,NA,NA
CS,INTERVAL,7700,474000676000000,<40 000 000; 60 000 000),40 000 000 až 60 000 000 (více nebo rovno 40 000 000 a méně než 60 000 000),1900-01-01,9999-09-09,NA,60000000,40000000,NA,NA
CS,INTERVAL,7700,475000681000000,<50 000 000; 100 000 000),50 000 000 až 100 000 000 (více nebo rovno 50 000 000 a méně než 100 000 000),1900-01-01,9999-09-09,NA,100000000,50000000,NA,NA
CS,INTERVAL,7700,476000681000000,<60 000 000; 100 000 000),60 000 000 až 100 000 000 (více nebo rovno 60 000 000 a méně než 100 000 000),1900-01-01,9999-09-09,NA,100000000,60000000,NA,NA
CS,INTERVAL,7700,481000682000000,<100 000 000; 200 000 000),100 000 000 až 200 000 000 (více nebo rovno 100 000 000 a méně než 200 000 000),1900-01-01,9999-09-09,NA,200000000,100000000,NA,NA
CS,INTERVAL,7700,481000685000000,<100 000 000; 500 000 000),100 000 000 až 500 000 000 (více nebo rovno 100 000 000 a méně než 500 000 000),1900-01-01,9999-09-09,NA,500000000,100000000,NA,NA
CS,INTERVAL,7700,481000799999000,<100 000 000; N),Od 100 000 000 (více nebo rovno 100 000 000),1900-01-01,9999-09-09,NA,99999999999999999999,100000000,NA,NA
CS,INTERVAL,7700,482000683000000,<200 000 000; 300 000 000),200 000 000 až 300 000 000 (více nebo rovno 200 000 000 a méně než 300 000 000),1900-01-01,9999-09-09,NA,300000000,200000000,NA,NA
CS,INTERVAL,7700,482000685000000,<200 000 000; 500 000 000),200 000 000 až 500 000 000 (více nebo rovno 200 000 000 a méně než 500 000 000),1900-01-01,9999-09-09,NA,500000000,200000000,NA,NA
CS,INTERVAL,7700,483000684000000,<300 000 000; 400 000 000),300 000 000 až 400 000 000 (více nebo rovno 300 000 000 a méně než 400 000 000),1900-01-01,9999-09-09,NA,400000000,300000000,NA,NA
CS,INTERVAL,7700,483000685000000,<300 000 000; 500 000 000),300 000 000 až 500 000 000 (více nebo rovno 300 000 000 a méně než 500 000 000),1900-01-01,9999-09-09,NA,500000000,300000000,NA,NA
CS,INTERVAL,7700,484000685000000,<400 000 000; 500 000 000),400 000 000 až 500 000 000 (více nebo rovno 400 000 000 a méně než 500 000 000),1900-01-01,9999-09-09,NA,500000000,400000000,NA,NA
CS,INTERVAL,7700,485000686000000,<500 000 000; 600 000 000),500 000 000 až 600 000 000 (více nebo rovno 500 000 000 a méně než 600 000 000),1900-01-01,9999-09-09,NA,600000000,500000000,NA,NA
CS,INTERVAL,7700,485000691000000,<500 000 000; 1 000 000 000),500 000 000 až 1 000 000 000 (více nebo rovno 500 000 000 a méně než 1 000 000 000),1900-01-01,9999-09-09,NA,1000000000,500000000,NA,NA
CS,INTERVAL,7700,485000799999000,<500 000 000; N),Od 500 000 000 (více nebo rovno 500 000 000),1900-01-01,9999-09-09,NA,99999999999999999999,500000000,NA,NA
CS,INTERVAL,7700,486000688000000,<600 000 000; 800 000 000),600 000 000 až 800 000 000 (více nebo rovno 600 000 000 a méně než 800 000 000),1900-01-01,9999-09-09,NA,800000000,600000000,NA,NA
CS,INTERVAL,7700,488000691000000,<800 000 000; 1 000 000 000),800 000 000 až 1 000 000 000 (více nebo rovno 800 000 000 a méně než 1 000 000 000),1900-01-01,9999-09-09,NA,1000000000,800000000,NA,NA
CS,INTERVAL,7700,491000691500000,<1 000 000 000; 1 500 000 000),1 000 000 000 až 1 500 000 000 (více nebo rovno 1 000 000 000 a méně než 1 500 000 000),1900-01-01,9999-09-09,NA,1500000000,1000000000,NA,NA
CS,INTERVAL,7700,491000692000000,<1 000 000 000; 2 000 000 000),1 000 000 000 až 2 000 000 000 (více nebo rovno 1 000 000 000 a méně než 2 000 000 000),1900-01-01,9999-09-09,NA,2000000000,1000000000,NA,NA
CS,INTERVAL,7700,491000799999000,<1 000 000 000; N),Od 1 000 000 000 (více nebo rovno 1 000 000 000),1900-01-01,9999-09-09,NA,99999999999999999999,1000000000,NA,NA
CS,INTERVAL,7700,491500799999000,<1 500 000 000; N),Od 1 500 000 000 (více nebo rovno 1 500 000 000),1900-01-01,9999-09-09,NA,99999999999999999999,1500000000,NA,NA
CS,INTERVAL,7700,492000695000000,<2 000 000 000; 5 000 000 000),2 000 000 000 až 5 000 000 000 (více nebo rovno 2 000 000 000 a méně než 5 000 000 000),1900-01-01,9999-09-09,NA,5000000000,2000000000,NA,NA
CS,INTERVAL,7700,492000799999000,<2 000 000 000; N),Od 2 000 000 000 (více nebo rovno 2 000 000 000),1900-01-01,9999-09-09,NA,99999999999999999999,2000000000,NA,NA
CS,INTERVAL,7700,495000701000000,<5 000 000 000; 10 000 000 000),5 000 000 000 až 10 000 000 000 (více nebo rovno 5 000 000 000 a méně než 10 000 000 000),1900-01-01,9999-09-09,NA,10000000000,5000000000,NA,NA
CS,INTERVAL,7700,501000799999000,<10 000 000 000; N),Od 10 000 000 000 (více nebo rovno 10 000 000 000),1900-01-01,9999-09-09,NA,99999999999999999999,10000000000,NA,NA
CS,INTERVAL,7700,600000400001000,(0; 1>,0 až 1 (více než 0 a méně nebo rovno 1),1900-01-01,9999-09-09,0,NA,NA,1,NA
CS,INTERVAL,7700,600000400005000,(0; 5>,0 až 5 (více než 0 a méně nebo rovno 5),1900-01-01,9999-09-09,0,NA,NA,5,NA
CS,INTERVAL,7700,600000600000101,"(0,0; 0,1)","0,0 až 0,1 (více než 0,0 a méně než 0,1)",1900-01-01,9999-09-09,0,.1,NA,NA,NA
CS,INTERVAL,7700,600000600000275,"(0,50; 0,75)","0,50 až 0,75 (více než 0,50 a méně než 0,75)",1900-01-01,9999-09-09,.5,.75,NA,NA,NA
CS,INTERVAL,7700,600000600001000,(0; 1),0 až 1 (více než 0 a méně než 1),1900-01-01,9999-09-09,0,1,NA,NA,NA
CS,INTERVAL,7700,600000600003000,(0; 3),0 až 3 (více než 0 a méně než 3),1900-01-01,9999-09-09,0,3,NA,NA,NA
CS,INTERVAL,7700,600000600005000,(0; 5),0 až 5 (více než 0 a méně než 5),1900-01-01,9999-09-09,0,5,NA,NA,NA
CS,INTERVAL,7700,600000610010000,(0; 10),0 až 10 (více než 0 a méně než 10),1900-01-01,9999-09-09,0,10,NA,NA,NA
CS,INTERVAL,7700,600000610020000,(0; 20),0 až 20 (více než 0 a méně než 20),1900-01-01,9999-09-09,0,20,NA,NA,NA
CS,INTERVAL,7700,600000610025000,(0; 25),0 až 25 (více než 0 a méně než 25),1900-01-01,9999-09-09,0,25,NA,NA,NA
CS,INTERVAL,7700,600000620450000,(0; 450),0 až 450 (více než 0 a méně než 450),1900-01-01,9999-09-09,0,450,NA,NA,NA
CS,INTERVAL,7700,600000652000000,(0; 200 000),0 až 200 000 (více než 0 a méně než 200 000),1900-01-01,9999-09-09,0,200000,NA,NA,NA
CS,INTERVAL,7700,600000655000000,(0; 500 000),0 až 500 000 (více než 0 a méně než 500 000),1900-01-01,9999-09-09,0,500000,NA,NA,NA
CS,INTERVAL,7700,600000662000000,(0; 2 000 000),0 až 2 000 000 (více než 0 a méně než 2 000 000),1900-01-01,9999-09-09,0,2000000,NA,NA,NA
CS,INTERVAL,7700,600000664000000,(0; 4 000 000),0 až 4 000 000 (více než 0 a méně než 4 000 000),1900-01-01,9999-09-09,0,4000000,NA,NA,NA
CS,INTERVAL,7700,600001400001249,"(1,00; 1,49>","1,00 až 1,49 (více než 1,00 a méně nebo rovno 1,49)",1900-01-01,9999-09-09,1,NA,NA,1.49,NA
CS,INTERVAL,7700,600001400002000,(1; 2>,1 až 2 (více než 1 a méně nebo rovno 2),1900-01-01,9999-09-09,1,NA,NA,2,NA
CS,INTERVAL,7700,600001400003000,(1; 3>,1 až 3 (více než 1 a méně nebo rovno 3),1900-01-01,9999-09-09,1,NA,NA,3,NA
CS,INTERVAL,7700,600001410030000,(1; 30>,1 až 30 (více než 1 a méně nebo rovno 30),1900-01-01,9999-09-09,1,NA,NA,30,NA
CS,INTERVAL,7700,600001600001105,"(1,0; 1,5)","1,0 až 1,5 (více než 1,0 a méně než 1,5)",1900-01-01,9999-09-09,1,1.5,NA,NA,NA
CS,INTERVAL,7700,600001600002150,"(1,5; 2,0)","1,5 až 2,0 (více než 1,5 a méně než 2,0)",1900-01-01,9999-09-09,1.5,2,NA,NA,NA
CS,INTERVAL,7700,600001799999000,(1; N),Od 1 (více než 1),1900-01-01,9999-09-09,1,99999999999999999999,NA,NA,NA
CS,INTERVAL,7700,600002400003000,(2; 3>,2 až 3 (více než 2 a méně nebo rovno 3),1900-01-01,9999-09-09,2,NA,NA,3,NA
CS,INTERVAL,7700,600002410050000,(2; 50>,2 až 50 (více než 2 a méně nebo rovno 50),1900-01-01,9999-09-09,2,NA,NA,50,NA
CS,INTERVAL,7700,600002410070000,(2; 70>,2 až 70 (více než 2 a méně nebo rovno 70),1900-01-01,9999-09-09,2,NA,NA,70,NA
CS,INTERVAL,7700,600002610070101,"(2,0; 70,1)","2,0 až 70,1 (více než 2,0 a méně než 70,1)",1900-01-01,9999-09-09,2,70.1,NA,NA,NA
CS,INTERVAL,7700,600002610070201,"(2,00; 70,01)","2,00 až 70,01 (více než 2,00 a méně než 70,01)",1900-01-01,9999-09-09,2,70.01,NA,NA,NA
CS,INTERVAL,7700,600002799999000,(2; N),Od 2 (více než 2),1900-01-01,9999-09-09,2,99999999999999999999,NA,NA,NA
CS,INTERVAL,7700,600003400005000,(3; 5>,3 až 5 (více než 3 a méně nebo rovno 5),1900-01-01,9999-09-09,3,NA,NA,5,NA
CS,INTERVAL,7700,600003400006000,(3; 6>,3 až 6 (více než 3 a méně nebo rovno 6),1900-01-01,9999-09-09,3,NA,NA,6,NA
CS,INTERVAL,7700,600003400007000,(3; 7>,3 až 7 (více než 3 a méně nebo rovno 7),1900-01-01,9999-09-09,3,NA,NA,7,NA
CS,INTERVAL,7700,600003799999000,(3; N),Od 3 (více než 3),1900-01-01,9999-09-09,3,99999999999999999999,NA,NA,NA
CS,INTERVAL,7700,600005410010000,(5; 10>,5 až 10 (více než 5 a méně nebo rovno 10),1900-01-01,9999-09-09,5,NA,NA,10,NA
CS,INTERVAL,7700,600005410020000,(5; 20>,5 až 20 (více než 5 a méně nebo rovno 20),1900-01-01,9999-09-09,5,NA,NA,20,NA
CS,INTERVAL,7700,600005610010000,(5; 10),5 až 10 (více než 5 a méně než 10),1900-01-01,9999-09-09,5,10,NA,NA,NA
CS,INTERVAL,7700,600005610020000,(5; 20),5 až 20 (více než 5 a méně než 20),1900-01-01,9999-09-09,5,20,NA,NA,NA
CS,INTERVAL,7700,600005799999000,(5; N),Od 5 (více než 5),1900-01-01,9999-09-09,5,99999999999999999999,NA,NA,NA
CS,INTERVAL,7700,600006400009000,(6; 9>,6 až 9 (více než 6 a méně nebo rovno 9),1900-01-01,9999-09-09,6,NA,NA,9,NA
CS,INTERVAL,7700,600006410012000,(6; 12>,6 až 12 (více než 6 a méně nebo rovno 12),1900-01-01,9999-09-09,6,NA,NA,12,NA
CS,INTERVAL,7700,600006799999000,(6; N),Od 6 (více než 6),1900-01-01,9999-09-09,6,99999999999999999999,NA,NA,NA
CS,INTERVAL,7700,600007410014000,(7; 14>,7 až 14 (více než 7 a méně nebo rovno 14),1900-01-01,9999-09-09,7,NA,NA,14,NA
CS,INTERVAL,7700,600009410012000,(9; 12>,9 až 12 (více než 9 a méně nebo rovno 12),1900-01-01,9999-09-09,9,NA,NA,12,NA
CS,INTERVAL,7700,610010410020000,(10; 20>,10 až 20 (více než 10 a méně nebo rovno 20),1900-01-01,9999-09-09,10,NA,NA,20,NA
CS,INTERVAL,7700,610010410050000,(10; 50>,10 až 50 (více než 10 a méně nebo rovno 50),1900-01-01,9999-09-09,10,NA,NA,50,NA
CS,INTERVAL,7700,610012410024000,(12; 24>,12 až 24 (více než 12 a méně nebo rovno 24),1900-01-01,9999-09-09,12,NA,NA,24,NA
CS,INTERVAL,7700,610012410096000,(12; 96>,12 až 96 (více než 12 a méně nebo rovno 96),1900-01-01,9999-09-09,12,NA,NA,96,NA
CS,INTERVAL,7700,610012799999000,(12; N),Od 12 (více než 12),1900-01-01,9999-09-09,12,99999999999999999999,NA,NA,NA
CS,INTERVAL,7700,610014410030000,(14; 30>,14 až 30 (více než 14 a méně nebo rovno 30),1900-01-01,9999-09-09,14,NA,NA,30,NA
CS,INTERVAL,7700,610020410030000,(20; 30>,20 až 30 (více než 20 a méně nebo rovno 30),1900-01-01,9999-09-09,20,NA,NA,30,NA
CS,INTERVAL,7700,610020410045000,(20; 45>,20 až 45 (více než 20 a méně nebo rovno 45),1900-01-01,9999-09-09,20,NA,NA,45,NA
CS,INTERVAL,7700,610020410050000,(20; 50>,20 až 50 (více než 20 a méně nebo rovno 50),1900-01-01,9999-09-09,20,NA,NA,50,NA
CS,INTERVAL,7700,610024410048000,(24; 48>,24 až 48 (více než 24 a méně nebo rovno 48),1900-01-01,9999-09-09,24,NA,NA,48,NA
CS,INTERVAL,7700,610024799999000,(24; N),Od 24 (více než 24),1900-01-01,9999-09-09,24,99999999999999999999,NA,NA,NA
CS,INTERVAL,7700,610025410065000,(25; 65>,25 až 65 (více než 25 a méně nebo rovno 65),1900-01-01,9999-09-09,25,NA,NA,65,NA
CS,INTERVAL,7700,610030410040000,(30; 40>,30 až 40 (více než 30 a méně nebo rovno 40),1900-01-01,9999-09-09,30,NA,NA,40,NA
CS,INTERVAL,7700,610030410050000,(30; 50>,30 až 50 (více než 30 a méně nebo rovno 50),1900-01-01,9999-09-09,30,NA,NA,50,NA
CS,INTERVAL,7700,610035410050000,(35; 50>,35 až 50 (více než 35 a méně nebo rovno 50),1900-01-01,9999-09-09,35,NA,NA,50,NA
CS,INTERVAL,7700,610040410050000,(40; 50>,40 až 50 (více než 40 a méně nebo rovno 50),1900-01-01,9999-09-09,40,NA,NA,50,NA
CS,INTERVAL,7700,610045420100000,(45; 100>,45 až 100 (více než 45 a méně nebo rovno 100),1900-01-01,9999-09-09,45,NA,NA,100,NA
CS,INTERVAL,7700,610048799999000,(48; N),Od 48 (více než 48),1900-01-01,9999-09-09,48,99999999999999999999,NA,NA,NA
CS,INTERVAL,7700,610050410060000,(50; 60>,50 až 60 (více než 50 a méně nebo rovno 60),1900-01-01,9999-09-09,50,NA,NA,60,NA
CS,INTERVAL,7700,610050410075000,(50; 75>,50 až 75 (více než 50 a méně nebo rovno 75),1900-01-01,9999-09-09,50,NA,NA,75,NA
CS,INTERVAL,7700,610050410080000,(50; 80>,50 až 80 (více než 50 a méně nebo rovno 80),1900-01-01,9999-09-09,50,NA,NA,80,NA
CS,INTERVAL,7700,610050420100000,(50; 100>,50 až 100 (více než 50 a méně nebo rovno 100),1900-01-01,9999-09-09,50,NA,NA,100,NA
CS,INTERVAL,7700,610050799999000,(50; N),Od 50 (více než 50),1900-01-01,9999-09-09,50,99999999999999999999,NA,NA,NA
CS,INTERVAL,7700,610060410070000,(60; 70>,60 až 70 (více než 60 a méně nebo rovno 70),1900-01-01,9999-09-09,60,NA,NA,70,NA
CS,INTERVAL,7700,610060799999000,(60; N),Od 60 (více než 60),1900-01-01,9999-09-09,60,99999999999999999999,NA,NA,NA
CS,INTERVAL,7700,610065420100000,(65; 100>,65 až 100 (více než 65 a méně nebo rovno 100),1900-01-01,9999-09-09,65,NA,NA,100,NA
CS,INTERVAL,7700,610070410080000,(70; 80>,70 až 80 (více než 70 a méně nebo rovno 80),1900-01-01,9999-09-09,70,NA,NA,80,NA
CS,INTERVAL,7700,610075420100000,(75; 100>,75 až 100 (více než 75 a méně nebo rovno 100),1900-01-01,9999-09-09,75,NA,NA,100,NA
CS,INTERVAL,7700,610080410090000,(80; 90>,80 až 90 (více než 80 a méně nebo rovno 90),1900-01-01,9999-09-09,80,NA,NA,90,NA
CS,INTERVAL,7700,610080420110000,(80; 110>,80 až 110 (více než 80 a méně nebo rovno 110),1900-01-01,9999-09-09,80,NA,NA,110,NA
CS,INTERVAL,7700,610090420100000,(90; 100>,90 až 100 (více než 90 a méně nebo rovno 100),1900-01-01,9999-09-09,90,NA,NA,100,NA
CS,INTERVAL,7700,610096799999000,(96; N),Od 96 (více než 96),1900-01-01,9999-09-09,96,99999999999999999999,NA,NA,NA
CS,INTERVAL,7700,620100420120000,(100; 120>,100 až 120 (více než 100 a méně nebo rovno 120),1900-01-01,9999-09-09,100,NA,NA,120,NA
CS,INTERVAL,7700,620100420200000,(100; 200>,100 až 200 (více než 100 a méně nebo rovno 200),1900-01-01,9999-09-09,100,NA,NA,200,NA
CS,INTERVAL,7700,620100420500000,(100; 500>,100 až 500 (více než 100 a méně nebo rovno 500),1900-01-01,9999-09-09,100,NA,NA,500,NA
CS,INTERVAL,7700,620100799999000,(100; N),Od 100 (více než 100),1900-01-01,9999-09-09,100,99999999999999999999,NA,NA,NA
CS,INTERVAL,7700,620110799999000,(110; N),Od 110 (více než 110),1900-01-01,9999-09-09,110,99999999999999999999,NA,NA,NA
CS,INTERVAL,7700,620120799999000,(120; N),Od 120 (více než 120),1900-01-01,9999-09-09,120,99999999999999999999,NA,NA,NA
CS,INTERVAL,7700,620128432000000,(128; 2 000>,128 až 2 000 (více než 128 a méně nebo rovno 2 000),1900-01-01,9999-09-09,128,NA,NA,2000,NA
CS,INTERVAL,7700,620200420500000,(200; 500>,200 až 500 (více než 200 a méně nebo rovno 500),1900-01-01,9999-09-09,200,NA,NA,500,NA
